Identif Item Compra;Cod UResp Compra;UF UResp Compra;Esfera UResp Compra;;Desc Compl Item Compra;Modalidade Compra;Inciso Disp Legal;Justif Dispensa/Inexig;Forma Realização;CPF/CNPJ Fornecedor;Nome Fornecedor;Porte Empresa Fornec;Fabric Material Compra;Ano Resultado Compra;Dia Resultado Compra;Mês Final Vigen Ata SRP;Unidade Fornecimento;Qtde Comprada Item;Valor Unitário Homologado;Valor Total Homologado
2500050600020201900001;250005;DF;Federal; NUSINERSENA, CONCENTRAÇÃO:2,4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NUSINERSENA, CONCENTRAÇÃO 2,4 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;ESTRANG0029294;BIOGEN INTERNATIONAL GMBH;Não se Aplica;;2019;16 Jan 2019;Jan 1900;FRASCO 5,00 ML;5 ;219.086,8720;1.095.434,3600
2500050600020202000001;250005;DF;Federal; CATETER CENTRAL, TIPO IMPLANTE:TOTALMENTE IMPLANTÁVEL, MATÉRIA PRIMA:SILICONE, RESERVATÓRIO TITÂNIO, DIÂMETRO:INTRODUTOR CERCA 7 FR, COMPRIMENTO:ATÉ 100 CM, COMPONENTE:KIT INTRODUTOR COMPLETO, COMPONENTE I:C/ VÁLVULA ANTIRREFLUXO, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;CATETER CENTRAL, TIPO IMPLANTE TOTALMENTE IMPLANTÁVEL, MATÉRIA PRIMA SILICONE, RESERVATÓRIO TITÂNIO, DIÂMETRO INTRODUTOR CERCA 7 FR, COMPRIMENTO ATÉ 100 CM, COMPONENTE KIT INTRODUTOR COMPLETO, COMPONENTE I C/ VÁLVULA ANTIRREFLUXO, TIPO USO ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;07213544000180;BMR MEDICAL S.A.;Outros;;2020;11 Fev 2020;Jan 1900;UNIDADE;1 ;648,0000;648,0000
2500050600020202000002;250005;DF;Federal; BEVACIZUMABE, CONCENTRAÇÃO:25 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL;BEVACIZUMABE, CONCENTRAÇÃO 25 MG/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;33009945000204;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A;Outros;;2020;11 Fev 2020;Jan 1900;FRASCO 4,00 ML;51 ;1.115,9700;56.914,4700
2500050600020202000003;250005;DF;Federal; EMICIZUMABE, CONCENTRAÇÃO:150 MG/ML, FORMA FARMACÊUTICA:INJETÁVEL;EMICIZUMABE, CONCENTRAÇÃO 150 MG/ML, FORMA FARMACÊUTICA INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;33009945000204;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A;Outros;;2020;11 Fev 2020;Jan 1900;FRASCO 0,70 ML;15 ;35.813,7000;537.205,5000
2500050600020202000004;250005;DF;Federal; OCRELIZUMABE, CONCENTRAÇÃO:30 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO P/ INFUSÃO;OCRELIZUMABE, CONCENTRAÇÃO 30 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO P/ INFUSÃO;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;33009945000204;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A;Outros;;2020;11 Fev 2020;Jan 1900;FRASCO 10,00 ML;2 ;24.240,8600;48.481,7200
2500050600020202000005;250005;DF;Federal; DAPAGLIFLOZINA, CONCENTRAÇÃO:10 MG;DAPAGLIFLOZINA, CONCENTRAÇÃO 10 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;06081203000136;HOSP - LOG COMERCIO DE PRODUTOS HOSPITALARES LTDA;Outros;;2020;11 Fev 2020;Jan 1900;COMPRIMIDO;180 ;3,2500;585,0000
2500050600020202000006;250005;DF;Federal; ICATIBANTO ACETATO, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;ICATIBANTO ACETATO, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;06081203000136;HOSP - LOG COMERCIO DE PRODUTOS HOSPITALARES LTDA;Outros;;2020;11 Fev 2020;Jan 1900;SERINGA 3,00 ML;6 ;5.353,9300;32.123,5800
2500050600020202000007;250005;DF;Federal; LISDEXANFETAMINA DIMESILATO, CONCENTRAÇÃO:50 MG;LISDEXANFETAMINA DIMESILATO, CONCENTRAÇÃO 50 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;06081203000136;HOSP - LOG COMERCIO DE PRODUTOS HOSPITALARES LTDA;Outros;;2020;11 Fev 2020;Jan 1900;CÁPSULA;392 ;9,3000;3.645,6000
2500050600020202000008;250005;DF;Federal; NIVOLUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NIVOLUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;56998982003122;BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.;Outros;;2020;11 Fev 2020;Jan 1900;FRASCO 10,00 ML;30 ;6.620,1700;198.605,1000
2500050600020202000009;250005;DF;Federal; NIVOLUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NIVOLUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;56998982003122;BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.;Outros;;2020;11 Fev 2020;Jan 1900;FRASCO 4,00 ML;15 ;2.648,0700;39.721,0500
2500050600020202000010;250005;DF;Federal; PEMBROLIZUMABE, CONCENTRAÇÃO:25 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;PEMBROLIZUMABE, CONCENTRAÇÃO 25 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;81887838000736;PROFARMA SPECIALTY S.A;Outros;;2020;11 Fev 2020;Jan 1900;FRASCO 4,00 ML;8 ;11.916,3000;95.330,4000
2500050600020202000011;250005;DF;Federal; ESTERASE, COMPOSIÇÃO:INIBIDOR DE ESTERASE C1 HUMANA, CONCENTRAÇÃO:500 UI, FORMA FARMACÊUTICA :PÓ LIÓFILO PARA INJETÁVEL;ESTERASE, COMPOSIÇÃO INIBIDOR DE ESTERASE C1 HUMANA, CONCENTRAÇÃO 500 UI, FORMA FARMACÊUTICA* PÓ LIÓFILO PARA INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de ação judicial;Não se Aplica;ESTRANG0024019;MULTICARE PHARMACEUTICALS;Não se Aplica;;2020;11 Fev 2020;Jan 1900;FRASCO-AMPOLA;12 ;5.419,6291;65.035,5500
2500050600020202100001;250005;DF;Federal; RIVAROXABANA, CONCENTRAÇÃO:15 MG;RIVAROXABANA, CONCENTRAÇÃO 15 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de Ação judicial.;Não se Aplica;18459628009767;BAYER S.A.;Outros;;2021;16 Mar 2021;Jan 1900;COMPRIMIDO;196 ;5,8300;1.142,6800
2500050600020202100002;250005;DF;Federal; NINTEDANIBE, COMPOSIÇÃO:SAL ESILATO, CONCENTRAÇÃO:100 MG;NINTEDANIBE, COMPOSIÇÃO SAL ESILATO, CONCENTRAÇÃO 100 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de Ação judicial.;Não se Aplica;60831658002110;BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.;Outros;;2021;16 Mar 2021;Jan 1900;CÁPSULA;360 ;110,8400;39.902,4000
2500050600020202100003;250005;DF;Federal; NIVOLUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NIVOLUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de Ação judicial.;Não se Aplica;56998982003122;BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.;Outros;;2021;16 Mar 2021;Jan 1900;FRASCO 4,00 ML;14 ;2.686,6800;37.613,5200
2500050600020202100004;250005;DF;Federal; NIVOLUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NIVOLUMABE, CONCENTRAÇÃO 10 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de Ação judicial.;Não se Aplica;56998982003122;BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.;Outros;;2021;16 Mar 2021;Jan 1900;FRASCO 10,00 ML;28 ;6.716,7100;188.067,8800
2500050600020202100005;250005;DF;Federal; PEMBROLIZUMABE, CONCENTRAÇÃO:25 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;PEMBROLIZUMABE, CONCENTRAÇÃO 25 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de Ação judicial.;Não se Aplica;04307650002502;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;Outros;;2021;16 Mar 2021;Jan 1900;FRASCO 4,00 ML;10 ;12.090,1200;120.901,2000
2500050600020202100006;250005;DF;Federal; AZACITIDINA, CONCENTRAÇÃO:100 MG, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL;AZACITIDINA, CONCENTRAÇÃO 100 MG, FORMA FARMACÊUTICA PÓ LIÓFILO P/ INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de Ação judicial.;Não se Aplica;68949239000570;UNITED MEDICAL LTDA;Outros;;2021;16 Mar 2021;Jan 1900;FRASCO-AMPOLA;28 ;937,0300;26.236,8400
2500050600021201700001;250005;DF;Federal; INSULINA, ORIGEM:GLARGINA, DOSAGEM:100UI/ML, APLICAÇÃO:INJETÁVEL;INSULINA, ORIGEM GLARGINA, DOSAGEM 100UI/ML, APLICAÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;05777772000158;BSB COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;01 Fev 2017;Jan 1900;TUBETE 3,00 ML;39 ;76,9400;3.000,6600
2500050600021201700002;250005;DF;Federal; INSULINA, TIPO:GLULISINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL;INSULINA, TIPO GLULISINA, CONCENTRAÇÃO 100 UI/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;05777772000158;BSB COMERCIO DE PRODUTOS HOSPITALARES S.A.;Outros;;2017;01 Fev 2017;Jan 1900;TUBETE 3,00 ML;16 ;19,0500;304,8000
2500050600021201800001;250005;DF;Federal; INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL;INSULINA, TIPO GLARGINA, CONCENTRAÇÃO 100 UI/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL REFIL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial.;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2018;29 Jan 2018;Jan 1900;TUBETE 3,00 ML;16 ;49,1200;785,9200
2500050600021201800002;250005;DF;Federal; INSULINA, TIPO:GLULISINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL;INSULINA, TIPO GLULISINA, CONCENTRAÇÃO 100 UI/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL REFIL;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial.;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2018;29 Jan 2018;Jan 1900;TUBETE 3,00 ML;15 ;19,0000;285,0000
2500050600021201900001;250005;DF;Federal; DUPILUMABE, CONCENTRAÇÃO:150 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, ADICIONAL:SERINGA PREENCHIDA;DUPILUMABE, CONCENTRAÇÃO 150 MG/ML, FORMA FARMACÊUTICA SOLUÇÃO INJETÁVEL, ADICIONAL SERINGA PREENCHIDA;Dispensa de Licitação;INCISO IV;Justificativa: Trata-se de Ação Judicial;Não se Aplica;10588595001092;SANOFI MEDLEY FARMACEUTICA LTDA;Outros;;2019;28 Fev 2019;Jan 1900;SERINGA 2,00 ML;14 ;2.755,6400;38.578,9600
2500050600021202000001;250005;DF;Federal; ESTERASE, COMPOSIÇÃO:INIBIDOR DE ESTERASE C1 HUMANA, CONCENTRAÇÃO:500 UI, FORMA FARMACÊUTICA :PÓ LIÓFILO PARA INJETÁVEL;ESTERASE, COMPOSIÇÃO INIBIDOR DE ESTERASE C1 HUMANA, CONCENTRAÇÃO 500 UI, FORMA FARMACÊUTICA* PÓ LIÓFILO PARA INJETÁVEL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;ESTRANG0024019;MULTICARE PHARMACEUTICALS;Não se Aplica;;2020;18 Fev 2020;Jan 1900;FRASCO-AMPOLA;26 ;5.548,6826;144.265,7500
2500050600021202000002;250005;DF;Federal; PIRFENIDONA, CONCENTRAÇÃO:267 MG;PIRFENIDONA, CONCENTRAÇÃO 267 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;33009945000204;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A;Outros;;2020;18 Fev 2020;Jan 1900;COMPRIMIDO;3.240 ;29,4200;95.320,8000
2500050600021202000003;250005;DF;Federal; INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:REFIL;INSULINA, TIPO GLARGINA, CONCENTRAÇÃO 100 UI/ML, FORMA FARMACEUTICA SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL REFIL;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2020;18 Fev 2020;Jan 1900;TUBETE 3,00 ML;84 ;23,1500;1.944,6000
2500050600021202000004;250005;DF;Federal; LURASIDONA, CONCENTRAÇÃO:80 MG;LURASIDONA, CONCENTRAÇÃO 80 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2020;18 Fev 2020;Jan 1900;COMPRIMIDO;180 ;7,4800;1.346,4000
2500050600021202000005;250005;DF;Federal; LURASIDONA, CONCENTRAÇÃO:40 MG;LURASIDONA, CONCENTRAÇÃO 40 MG;Dispensa de Licitação;INCISO IV;Justificativa: Trata de ação judicial;Não se Aplica;12420164000904;CM HOSPITALAR S.A.;Outros;;2020;18 Fev 2020;Jan 1900;COMPRIMIDO;180 ;6,3700;1.146,6000
